replay id;replay title;map;date;result;team name;opposing team name;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time in front of ball;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;demos inflicted;demos taken
0852c335-8d92-4b50-ba3f-821deb7ae5e4;ALP vs NRG -1-2020-08-23.20.09;DFH Stadium;2020-08-23 20:09:49;win;NRG;ALPINE ESPORTS;1832;5;4;8;17;9;0;29.41;1220;160.85;7210;5063;2147;64;177;1810;1200;610;15;47;73.48;142.73;823;1422;307;1526143;493.03;411.48;156.64;594.31;390.64;76.19;25.12;269;231.18;829.97;231.18;687.9;373.24;511.62;329.01;220.52;1;0
0852c335-8d92-4b50-ba3f-821deb7ae5e4;ALP vs NRG -1-2020-08-23.20.09;DFH Stadium;2020-08-23 20:09:49;loss;ALPINE ESPORTS;NRG;1152;0;0;10;9;17;5;0;1090;146.8;6281;4186;2095;51;194;1510;929;581;12;55;149.72;120.7;880;919;211;1499606;499.48;416.82;140.54;607.16;397.33;52.31;22.15;230;310.22;746.59;310.22;712.21;344.58;534.18;334.41;188.22;0;1
562f2f09-c4c9-402e-a682-306929fab8d2;PPS vs SSG -2-2020-08-24.00.04;Urban Central (Dawn);2020-08-24 00:04:25;win;THE PEEPS;SPACESTATION;1218;3;3;4;6;7;2;50;1267;132.48;7435;5331;2104;61;190;1744;1056;688;12;64;152.54;91.48;1227;826;167;1528176;546.96;397.05;154.6;636.89;422.22;39.48;30.57;287;260.23;838.37;260.23;709.01;389.6;526.39;356.12;216.09;2;2
562f2f09-c4c9-402e-a682-306929fab8d2;PPS vs SSG -2-2020-08-24.00.04;Urban Central (Dawn);2020-08-24 00:04:25;loss;SPACESTATION;THE PEEPS;1051;2;1;3;7;6;3;28.57;1123;147.4;6866;4803;2063;58;187;1793;1143;650;12;62;144.12;121.63;1091;1069;74;1536345;533.21;423.1;141.3;668.45;392.2;36.93;26.11;219;318.86;778.74;318.86;705.39;392.2;518.9;364.02;214.67;2;2
cea73e27-830a-4a8e-a90e-8c382c1b51e8;PPS vs SSG -1-2020-08-23.23.56;DFH Stadium;2020-08-23 23:56:18;loss;THE PEEPS;SPACESTATION;995;1;0;5;7;12;2;14.29;1224;130.4;6608;4710;1898;52;162;1017;618;399;7;36;169.16;79.11;949;444;93;1414275;495.52;382.33;129.78;561.72;386.23;59.67;24.01;232;279.88;727.75;279.88;717.73;289.91;562.21;278.5;166.92;4;5
cea73e27-830a-4a8e-a90e-8c382c1b51e8;PPS vs SSG -1-2020-08-23.23.56;DFH Stadium;2020-08-23 23:56:18;win;SPACESTATION;THE PEEPS;1087;2;2;2;12;7;1;16.67;1209;154.19;6905;5013;1892;63;173;1544;811;733;12;68;104.51;147.02;1213;1301;401;1486993;463.22;395.47;151.08;616.04;352.46;41.29;22.29;186;273.45;736.34;273.45;572.8;436.97;399.3;345.04;265.43;5;4
ae40bced-60c4-402e-9b9b-006adce284aa;PPS vs SSG -5-2020-08-24.00.26;Mannfield (Night);2020-08-24 00:26:07;loss;THE PEEPS;SPACESTATION;654;0;0;4;10;6;1;0;1240;153.71;6479;4308;2171;61;185;1925;1397;528;18;48;79.95;100.41;1082;1562;342;1380499;446.77;387.52;117.78;592.82;337.35;21.88;25.79;243;286.75;665.32;286.75;602.83;349.22;444.61;304.37;203.08;2;5
ae40bced-60c4-402e-9b9b-006adce284aa;PPS vs SSG -5-2020-08-24.00.26;Mannfield (Night);2020-08-24 00:26:07;win;SPACESTATION;THE PEEPS;1144;1;1;9;6;10;0;16.67;1152;139.96;6035;3925;2110;49;165;1642;1074;568;12;50;121.04;120.77;1060;935;123;1376829;465.93;366.34;128.91;571.65;348.91;40.62;19.92;170;214.48;746.72;214.48;637.65;323.53;483.03;275.56;202.61;5;2
d753691d-abfe-420f-b714-91ecc05116fa;SQ vs SSG -2-2020-08-23.22.47;Urban Central (Dawn);2020-08-23 22:47:07;loss;SONIQS;SPACESTATION;535;0;0;1;2;7;4;0;1093;163.82;6255;3975;2280;53;211;1584;824;760;9;71;56.39;122.6;712;1355;90;1437983;509.62;386.42;123.61;628.07;342.29;49.28;24.84;228;335.61;684.04;335.61;626.36;393.29;439.23;371.32;209.1;1;2
d753691d-abfe-420f-b714-91ecc05116fa;SQ vs SSG -2-2020-08-23.22.47;Urban Central (Dawn);2020-08-23 22:47:07;win;SPACESTATION;SONIQS;944;4;0;1;7;2;0;57.14;1142;157.31;6681;4685;1996;62;167;1396;837;559;11;44;110.3;149.54;1144;1615;274;1453819;467.11;420.64;133.89;589.61;383.33;48.71;23.11;205;223.24;798.41;223.24;704.46;317.2;530.56;307.62;183.46;2;1
