replay id;replay title;map;date;result;team name;opposing team name;score;goals;assists;saves;shots;shots conceded;goals conceded;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;total distance;time slow speed;time boost speed;time supersonic speed;time on ground;time low in air;time high in air;time powerslide;count powerslide;time in front of ball;time behind ball;time in front of ball;time defensive half;time offensive half;time defensive third;time neutral third;time offensive third;demos inflicted;demos taken
9957b22e-86e9-46e0-a8fa-ffa6e43de048;72 vs MMG G2 2020-08-16.16.09;Urban Central (Dawn);2020-08-16 16:09:11;win;72PC;MAMBA MODE;1633;5;5;5;6;9;1;83.33;1244;142.27;7613;5365;2248;67;194;1742;1168;574;13;45;135.94;127.43;1164;1319;136;1560233;447.2;463.91;159.71;601.52;412.49;56.81;24.64;224;322.69;748.13;322.69;748.87;321.95;585.13;308.3;177.38;8;3
c17c5d86-e14e-48ca-ba5a-ba73dc488511;NEF vs PK-5-2020-08-17.00.52;Champions Field;2020-08-17 00:52:31;win;KNIGHTS;NEFARIOUS;1150;3;3;4;11;6;2;27.27;1178;148.2;6762;4511;2251;55;197;1335;542;793;7;65;95.57;129.72;885;1084;170;1513287;493.9;416.07;148.15;617.61;374.61;65.9;22.29;201;256.22;801.91;256.22;603.5;454.62;424.89;364.27;268.95;4;2
c17c5d86-e14e-48ca-ba5a-ba73dc488511;NEF vs PK-5-2020-08-17.00.52;Champions Field;2020-08-17 00:52:31;loss;NEFARIOUS;KNIGHTS;1212;2;1;7;6;11;3;33.33;1298;145.8;7484;5266;2218;63;191;1095;622;473;8;37;115.84;107.14;848;1099;199;1482667;517.14;406.13;130.93;615.57;362.4;76.23;26.89;275;301.54;752.64;301.54;794.34;259.86;613;295.86;145.34;2;4
7a2abdc6-dc68-4f87-b277-64730573c846;APT vs ZOO G1 2020-08-15.13.08;DFH Stadium;2020-08-15 13:08:40;win;ZOOKEEPERS;ADEPT;1903;6;6;6;13;7;0;46.15;1099;150.45;6689;4621;2068;52;186;1530;1021;509;12;45;109.99;74.08;622;542;180;1495453;529.66;408.34;135.04;588.7;424.1;60.24;25.49;225;244.07;828.98;244.07;748.4;324.64;590.75;295.24;187.05;1;2
7a2abdc6-dc68-4f87-b277-64730573c846;APT vs ZOO G1 2020-08-15.13.08;DFH Stadium;2020-08-15 13:08:40;loss;ADEPT;ZOOKEEPERS;864;0;0;5;7;13;6;0;1261;147.82;7173;5185;1988;62;176;1913;1227;686;14;61;112.98;69.06;1155;1013;185;1539540;502.56;402.5;171.09;593.69;422.85;59.6;23.06;200;370.34;705.79;370.34;616.43;459.71;421.67;374.24;280.22;2;1
137a5c8c-c4b2-4272-a20c-db0f34f63e1b;APT vs ZOO G4 2020-08-15.13.29;DFH Stadium;2020-08-15 13:29:51;win;ADEPT;ZOOKEEPERS;1113;3;3;2;5;4;2;60;1129;147.6;6631;4412;2219;55;189;1741;1247;494;15;43;114.63;100.88;762;1137;252;1498544;521.42;417.8;126.25;615.17;367.68;82.62;23.6;196;277.01;788.45;277.01;725.07;340.39;492.97;382.97;189.51;3;3
137a5c8c-c4b2-4272-a20c-db0f34f63e1b;APT vs ZOO G4 2020-08-15.13.29;DFH Stadium;2020-08-15 13:29:51;loss;ZOOKEEPERS;ADEPT;883;2;2;2;4;5;3;50;1162;155.62;6963;4484;2479;55;224;1544;971;573;11;52;59.27;98.85;879;1053;136;1527992;504.3;422.5;138.55;604.11;388.86;72.38;25.1;220;312.54;752.81;312.54;728.58;336.77;493.16;400.31;171.87;3;3
9f5fe350-88e6-403b-bc07-104a3a3efe50;" 1ST vs CLT G4 2020-08-15.16.01";DFH Stadium (Day);2020-08-15 16:01:29;loss;THE 1ST GRADERS;CLT;1172;2;2;7;6;16;6;33.33;1173;136.72;7267;5147;2120;58;184;1645;966;679;11;53;120.54;97.93;695;711;142;1521998;569.9;410.79;142.51;608.44;450.03;64.76;23.64;246;375.93;747.29;375.93;800.8;322.41;601.29;339.59;182.32;1;3
9f5fe350-88e6-403b-bc07-104a3a3efe50;" 1ST vs CLT G4 2020-08-15.16.01";DFH Stadium (Day);2020-08-15 16:01:29;win;CLT;THE 1ST GRADERS;1739;6;5;4;16;6;2;37.5;1242;150.11;7671;5398;2273;63;207;1644;1063;581;12;55;104.29;108.06;1287;952;142;1642003;497.09;434.45;197.63;643.19;402.74;83.22;23.67;215;251.04;878.12;251.04;705.7;423.44;521.63;345.31;262.22;3;1
f5b4f307-cd8f-44d0-84f6-92fc0079acc4;EU vs CTM G4 2020-08-15.11.51;DFH Stadium;2020-08-15 11:51:44;loss;EUNITED;CONTINUUM;974;1;1;4;8;7;2;12.5;1220;157.77;6672;4815;1857;63;164;2319;1568;751;20;61;99.74;162.85;1001;1588;478;1520904;415.09;381.17;195.78;581.03;344.11;66.89;17.24;168;279.46;712.58;279.46;604.51;387.52;438.68;328.64;224.71;2;4
f5b4f307-cd8f-44d0-84f6-92fc0079acc4;EU vs CTM G4 2020-08-15.11.51;DFH Stadium;2020-08-15 11:51:44;win;CONTINUUM;EUNITED;1179;2;2;6;7;8;1;28.57;1091;147.38;6026;4064;1962;51;177;1479;885;594;11;54;88.57;109.87;937;1130;240;1491297;447.47;399.55;150.91;587.56;356.61;53.75;14.86;124;298.49;699.45;298.49;683.39;314.54;494.73;325.63;177.57;4;2
cc0bb3a0-8be8-4976-8fad-b228f2300e55;SQ vs XST G1 2020-08-15.14.43;DFH Stadium;2020-08-15 14:43:12;win;SONIQS;XSET;874;2;2;1;7;4;1;28.57;1173;153.09;6533;4548;1985;57;185;1806;1094;712;13;69;124.51;102.61;800;1149;264;1462984;441.97;423.45;127.53;564.73;356.67;71.56;25.16;242;269.85;723.11;269.85;550.31;442.65;341.33;375.44;276.2;1;3
cc0bb3a0-8be8-4976-8fad-b228f2300e55;SQ vs XST G1 2020-08-15.14.43;DFH Stadium;2020-08-15 14:43:12;loss;XSET;SONIQS;869;1;1;3;4;7;2;25;1217;150.21;6660;4539;2121;53;185;1754;1261;493;14;45;120.66;87;857;841;147;1459303;459.41;390.47;148.54;590.3;351.95;56.18;24.4;237;338.67;659.77;338.67;729.86;268.57;528.34;338.1;131.99;3;1
088b2850-681f-427f-a838-3091065302da;EU vs KCP-3-2020-08-16.01.57;Utopia Coliseum (Dusk);2020-08-16 01:57:23;loss;EUNITED;KC PIONEERS;818;0;0;7;5;11;3;0;1242;150.19;6718;5054;1664;60;148;1259;860;399;12;34;155.21;131.33;767;1014;345;1445745;444.17;391.87;152.27;543.24;367.1;77.95;20.59;197;313.76;674.53;313.76;635.11;353.18;448.52;330.19;209.58;3;3
088b2850-681f-427f-a838-3091065302da;EU vs KCP-3-2020-08-16.01.57;Utopia Coliseum (Dusk);2020-08-16 01:57:23;win;KC PIONEERS;EUNITED;1295;3;3;5;11;5;0;27.27;1287;145.97;7012;5032;1980;60;166;1793;1178;615;13;52;146.22;75.28;1007;816;121;1431591;458.33;391.32;139.1;593.41;328.29;67.06;25.62;241;221.53;767.24;221.53;636.47;352.3;470.31;321.29;197.17;3;3
276cb5f1-d860-4594-ae1d-970b09fb5a11;V1 vs NEF-2-2020-08-16.23.07;Urban Central (Dawn);2020-08-16 23:07:32;loss;NEFARIOUS;VERSION1;760;1;1;3;7;7;3;14.29;1287;130.39;7248;4719;2529;54;192;1421;760;661;8;50;160.11;58.92;1180;616;38;1519246;427.88;433.05;160.2;568.41;384.16;68.53;27.79;267;348.26;672.84;348.26;697.53;323.58;515.61;339.56;165.93;2;3
276cb5f1-d860-4594-ae1d-970b09fb5a11;V1 vs NEF-2-2020-08-16.23.07;Urban Central (Dawn);2020-08-16 23:07:32;win;VERSION1;NEFARIOUS;1127;3;2;4;7;7;1;42.86;1268;154.93;7297;5101;2196;62;192;1489;783;706;9;65;118.35;101.67;974;1177;124;1514743;434.42;422.36;167.22;566.51;392.17;65.33;20.52;201;229.77;794.23;229.77;646.83;377.19;439.77;378.03;206.22;3;2
5b8bbbca-f188-4598-a80c-96b86f4e02ef;PT vs 1st G3 2020-08-15.12.55;DFH Stadium (Day);2020-08-15 12:55:14;loss;PLOT TWIST;THE 1ST GRADERS;920;1;1;4;13;5;2;7.69;1174;145.1;6358;4569;1789;59;156;1948;1327;621;15;54;118.63;94.39;1160;1162;171;1505927;452.03;418.71;141.93;581.33;363.34;68;20.17;174;313.91;698.76;313.91;600.43;412.23;433.76;333.32;245.58;3;1
5b8bbbca-f188-4598-a80c-96b86f4e02ef;PT vs 1st G3 2020-08-15.12.55;DFH Stadium (Day);2020-08-15 12:55:14;win;THE 1ST GRADERS;PLOT TWIST;1372;2;2;9;5;13;1;40;1190;150.22;6442;4178;2264;51;192;1132;533;599;7;55;109.41;101.16;859;1003;194;1455011;475.82;378.17;152.69;520.3;390.1;96.29;21.41;216;266.44;740.26;266.44;640.5;366.19;454.88;363.14;188.66;1;3
29fc4ad3-3eeb-48c1-9be1-04ccdcfdfab2;APT vs ZOO G3 2020-08-15.13.22;DFH Stadium;2020-08-15 13:22:57;loss;ADEPT;ZOOKEEPERS;1175;2;2;8;2;12;3;100;1147;142.69;6540;4433;2107;54;186;1427;852;575;11;51;85.66;62.8;858;981;233;1483834;499.78;427.05;129.28;607.73;377.7;70.68;24.12;211;315.23;740.87;315.23;690.56;365.55;496.11;361.75;198.24;1;4
29fc4ad3-3eeb-48c1-9be1-04ccdcfdfab2;APT vs ZOO G3 2020-08-15.13.22;DFH Stadium;2020-08-15 13:22:57;win;ZOOKEEPERS;ADEPT;1098;3;3;1;12;2;2;25;1170;160.83;6802;4963;1839;61;174;1397;733;664;9;60;113.7;154.53;789;1291;181;1501404;523.35;425.66;116.23;586.57;377.95;100.7;19.78;179;264.68;800.54;264.68;682.25;382.98;487.15;373.21;204.87;4;1
afe5bc8d-e851-4a09-a5e8-dc70b8240490;CW vs HC G2 2020-08-16.13.13;DFH Stadium;2020-08-16 13:13:04;win;CRIMSON WINGS;HC ESPORTS;1300;1;1;5;15;6;0;6.67;1146;142.06;9723;6362;3361;78;291;2523;1610;913;18;80;179.66;152.68;1177;1224;190;2247302;729.27;624.57;178.15;878.33;535.81;117.85;46.7;474;366.77;1165.22;366.77;945.4;586.59;640.74;583.18;308.06;1;3
afe5bc8d-e851-4a09-a5e8-dc70b8240490;CW vs HC G2 2020-08-16.13.13;DFH Stadium;2020-08-16 13:13:04;loss;HC ESPORTS;CRIMSON WINGS;1525;0;0;10;6;15;1;0;1228;151.61;10487;7129;3358;86;307;2616;1632;984;19;86;180.54;162.74;1484;1511;171;2300203;695.13;633.06;209.72;839.14;595.86;102.93;28.93;276;454.35;1083.56;454.35;1038.55;499.37;764;478.27;295.65;3;1
7a822528-3173-47e8-bfb5-6c1665b74f48;G2 vs V1-2-2020-08-16.21.33;Urban Central (Dawn);2020-08-16 21:33:33;loss;VERSION1;G2 ESPORTS;543;0;0;2;9;7;5;0;1161;147.52;6735;4519;2216;55;194;1681;1005;676;13;63;109.38;92.74;813;1056;323;1522940;462.31;423.03;161.87;565.45;415.96;65.79;20.95;218;336.07;711.13;336.07;698.43;348.77;521.54;345.26;180.39;2;1
7a822528-3173-47e8-bfb5-6c1665b74f48;G2 vs V1-2-2020-08-16.21.33;Urban Central (Dawn);2020-08-16 21:33:33;win;G2 ESPORTS;VERSION1;1760;5;4;8;7;9;0;71.43;1303;157.66;7352;5364;1988;67;179;2256;1578;678;17;60;96.34;127.46;1018;1301;132;1518197;471.24;407.22;165.89;572.82;414.94;56.61;24.69;233;235.88;808.48;235.88;670.2;374.16;472.56;355.93;215.88;1;2
ebc82c9b-ec6a-442b-9503-ca978e412052;EU vs 1ST G5 2020-08-15.13.31;Champions Field;2020-08-15 13:31:49;win;EUNITED;THE 1ST GRADERS;1137;1;1;5;8;8;0;12.5;1191;155.13;8004;5669;2335;73;197;2036;1184;852;15;64;156.93;134.3;1402;1611;347;1816671;525.63;463.12;201.93;715.33;406.13;69.22;25.81;239;294.07;896.62;294.07;726.98;463.7;510.44;419.6;260.65;4;4
ebc82c9b-ec6a-442b-9503-ca978e412052;EU vs 1ST G5 2020-08-15.13.31;Champions Field;2020-08-15 13:31:49;loss;THE 1ST GRADERS;EUNITED;726;0;0;3;8;8;1;0;1171;130.79;7740;4897;2843;60;248;1921;1141;780;14;68;175.51;103.04;1174;1070;265;1816591;502.4;500.66;188.11;670.54;454.97;65.65;29.94;309;401.36;789.83;401.36;760.5;430.68;562.81;389.54;238.83;4;4
9e1f8b22-cc03-43ee-9344-d847c22df2be;SSG vs KCP G5 2020-08-15.14.17;Champions Field;2020-08-15 14:17:58;win;SPACESTATION;KC PIONEERS;1297;4;3;3;9;5;2;44.44;1287;152.75;7581;5613;1968;65;175;1289;852;437;9;38;114.94;141.16;908;990;52;1526312;502.41;415.73;157.21;610.54;382.35;82.46;20.38;190;282.74;792.6;282.74;761.88;313.47;564.67;344.48;166.21;2;2
9e1f8b22-cc03-43ee-9344-d847c22df2be;SSG vs KCP G5 2020-08-15.14.17;Champions Field;2020-08-15 14:17:58;loss;KC PIONEERS;SPACESTATION;956;2;1;4;5;9;4;40;1297;139.68;7503;5404;2099;65;184;1564;1040;524;12;47;176.38;75.67;1083;1145;168;1591823;445.27;459.79;170.43;639.47;357.4;78.62;21.78;200;314.56;760.94;314.56;673.08;402.43;465.38;384.43;225.7;2;2
cc881bd4-c238-4033-a375-6d20562433b9;TFL vs OML G1 2020-08-16.14.30;DFH Stadium;2020-08-16 14:30:33;loss;OMELETTE;TEAM FRONTLINE;833;0;0;5;10;10;2;0;1165;128.99;6351;4345;2006;50;170;1296;738;558;9;43;166.18;97.7;1028;614;128;1459437;424.42;409.31;140.02;551.69;378.25;43.81;22.12;229;321.41;652.34;321.41;620.22;353.53;466.9;304.71;202.14;3;4
cc881bd4-c238-4033-a375-6d20562433b9;TFL vs OML G1 2020-08-16.14.30;DFH Stadium;2020-08-16 14:30:33;win;TEAM FRONTLINE;OMELETTE;1268;2;2;8;10;10;0;20;1190;159.98;6595;4579;2016;57;185;1819;1220;599;15;55;105.94;80.33;637;1188;270;1406134;463.79;390.1;123.04;568.44;367.25;41.24;24.85;267;228.12;748.82;228.12;599.31;377.64;441.76;304.63;230.56;4;3
7a79e27b-1576-4901-884d-8de766b8b8e9;IS vs FFF G2 2020-08-16.14.39;DFH Stadium;2020-08-16 14:39:20;win;FFF;INFINITE SHOTS;677;1;0;3;7;3;0;14.29;1266;148.55;6464;4461;2003;55;176;1904;1311;593;15;55;119.86;108.35;1106;1103;194;1410539;395.26;402.25;136.96;522.28;353.62;58.59;26.13;214;228.77;705.73;228.77;577.37;357.11;417.22;308.15;209.11;3;5
7a79e27b-1576-4901-884d-8de766b8b8e9;IS vs FFF G2 2020-08-16.14.39;DFH Stadium;2020-08-16 14:39:20;loss;INFINITE SHOTS;FFF;912;0;0;7;3;7;1;0;1248;142.79;6514;4457;2057;50;182;1572;963;609;10;55;134.74;79.71;859;564;43;1419503;414.98;383.96;141.39;507.38;372.89;60.07;23.32;211;299.73;640.61;299.73;594.03;346.31;434.79;299.28;206.27;5;3
33ae54a8-9750-4d8d-9acb-1b5d8f9f4afb;NEF vs MMG 2020-08-16.15.34;DFH Stadium;2020-08-16 15:34:09;win;NEFARIOUS;MAMBA MODE;1108;3;2;5;9;10;2;33.33;1244;143.67;7373;5108;2265;63;198;1850;1154;696;14;62;146.38;112.28;660;1227;251;1538399;469.66;450.09;139.47;603.35;383.54;72.32;27.8;288;255.86;803.37;255.86;676.9;382.32;487.05;365.25;206.91;4;2
33ae54a8-9750-4d8d-9acb-1b5d8f9f4afb;NEF vs MMG 2020-08-16.15.34;DFH Stadium;2020-08-16 15:34:09;loss;MAMBA MODE;NEFARIOUS;1115;2;2;5;10;9;3;20;1104;129.1;6412;4242;2170;50;175;1144;592;552;6;50;154.73;78.32;757;792;28;1523312;484.53;423.73;143.85;584.41;408.67;59.04;21.22;210;287.15;764.98;287.15;723.75;328.37;513.76;370.48;167.89;2;4
8e9a0988-cb99-4d76-955b-c234d0ca4420;NV vs NRG-4-2020-08-16.22.29;Mannfield (Night);2020-08-16 22:29:30;loss;TEAM ENVY;NRG;1051;2;2;4;6;7;3;33.33;1144;135.78;7508;5239;2269;63;202;1616;841;775;9;67;124.24;107.47;925;1136;57;1686318;544.71;465.56;158.14;631.59;454.77;82.07;24.97;202;287.55;880.87;287.55;790.8;377.63;592.35;349.02;227.03;1;1
8e9a0988-cb99-4d76-955b-c234d0ca4420;NV vs NRG-4-2020-08-16.22.29;Mannfield (Night);2020-08-16 22:29:30;win;NRG;TEAM ENVY;1269;3;3;4;7;6;2;42.86;1235;145.88;7859;5425;2434;67;211;1625;921;704;12;64;132.52;117.39;1251;1299;291;1722770;521.01;452.73;194.63;679.96;426.31;62.08;28.34;298;300.23;868.13;300.23;771.8;396.55;569.45;390.4;208.5;1;1
63493196-818c-49b3-b9d2-e5f2d1294209;NEF vs PK-2-2020-08-17.00.27;Urban Central (Dawn);2020-08-17 00:27:06;loss;NEFARIOUS;KNIGHTS;886;0;0;7;11;12;3;0;1276;129.2;6879;4795;2084;57;185;1756;1144;612;12;55;181.35;84.05;997;949;69;1460621;467.75;374.25;156.61;541.46;392.48;64.68;26.57;280;323.68;674.93;323.68;581.43;417.19;399.94;365.7;232.98;3;2
63493196-818c-49b3-b9d2-e5f2d1294209;NEF vs PK-2-2020-08-17.00.27;Urban Central (Dawn);2020-08-17 00:27:06;win;KNIGHTS;NEFARIOUS;1542;3;2;8;12;11;0;25;1214;159.41;6734;4752;1982;60;174;1509;1045;464;12;43;108.34;145.89;993;1364;182;1389845;522.4;335.4;137.85;562.93;374.46;58.27;20.57;192;253.78;741.87;253.78;710.06;285.59;553.7;283.34;158.61;2;3
335c9c55-7aea-42de-af69-37c44adaf3ef;APT vs ZOO G2 2020-08-15.13.16;DFH Stadium;2020-08-15 13:16:05;win;ADEPT;ZOOKEEPERS;1575;5;4;6;10;12;2;50;1169;142.43;7286;5063;2223;60;199;1061;589;472;8;42;142.21;81.73;1014;995;210;1571070;524.74;456.2;145.39;632.6;441.67;52.06;22.29;187;296.93;829.39;296.93;794.38;331.97;585.97;382.53;157.85;3;1
335c9c55-7aea-42de-af69-37c44adaf3ef;APT vs ZOO G2 2020-08-15.13.16;DFH Stadium;2020-08-15 13:16:05;loss;ZOOKEEPERS;ADEPT;987;2;2;4;12;10;5;16.67;1167;153.75;7423;5458;1965;64;181;2054;1454;600;16;55;116.37;121.75;729;942;153;1566977;534.03;437.5;148.8;648.85;407.52;63.98;24.4;223;324.9;795.44;324.9;663.1;457.24;477.49;373.97;268.87;1;3
ba43ba72-8b56-459d-9cee-c2e5bc6b16dc;OML vs NEF 2020-08-16.12.48;DFH Stadium;2020-08-16 12:48:40;loss;OMELETTE;NEFARIOUS;816;1;1;4;8;6;2;12.5;1231;146.41;7107;5022;2085;63;178;1693;1065;628;13;50;127;117.04;1292;1241;234;1602178;424.96;450.82;167.49;603.26;357.16;82.86;20.69;223;310.85;732.42;310.85;628.97;414.3;435.24;381.4;226.64;2;4
ba43ba72-8b56-459d-9cee-c2e5bc6b16dc;OML vs NEF 2020-08-16.12.48;DFH Stadium;2020-08-16 12:48:40;win;NEFARIOUS;OMELETTE;1173;2;2;7;6;8;1;33.33;1201;140.72;6753;4418;2335;54;205;973;439;534;5;47;153.95;100.84;927;926;59;1562730;471.46;412.32;165.57;576.07;395.14;78.13;26.1;249;255.2;794.14;255.2;728.14;321.19;510.89;365.95;172.52;4;2
e75455cf-2208-4146-a401-caf72cefc267;ALP vs PK G3 2020-08-16.15.31;Utopia Coliseum (Dusk);2020-08-16 15:31:45;win;ALPINE ESPORTS;KNIGHTS;1483;4;4;5;11;7;0;36.36;1326;139.2;7155;4822;2333;57;211;1558;943;615;11;57;106.37;92.83;1342;944;180;1498637;441.61;391.24;179.51;561.79;401.5;49.07;22.56;247;280.39;731.96;280.39;630.57;381.79;473.94;302.61;235.81;3;4
e75455cf-2208-4146-a401-caf72cefc267;ALP vs PK G3 2020-08-16.15.31;Utopia Coliseum (Dusk);2020-08-16 15:31:45;loss;KNIGHTS;ALPINE ESPORTS;747;0;0;5;7;11;4;0;1276;154.89;7196;5200;1996;65;171;1124;611;513;9;45;127.83;111.17;1298;1146;216;1491130;451.02;389.13;175.11;568.69;385.14;61.44;23.12;217;311.51;703.76;311.51;662.59;352.68;482.65;339.62;192.99;4;3
7dfd75a1-e99b-4ede-9457-acca22a192c8;ALP vs NV-3-2020-08-16.20.25;Utopia Coliseum (Dusk);2020-08-16 20:25:19;loss;ALPINE ESPORTS;TEAM ENVY;809;1;1;3;7;6;3;14.29;1265;153.39;7324;5241;2083;62;189;1525;882;643;10;57;119.95;101.69;1229;1027;125;1540999;424.66;447.19;156.89;581.25;364.8;82.69;21.52;239;279.61;749.14;279.61;627.91;400.83;461.7;339.18;227.87;2;1
7dfd75a1-e99b-4ede-9457-acca22a192c8;ALP vs NV-3-2020-08-16.20.25;Utopia Coliseum (Dusk);2020-08-16 20:25:19;win;TEAM ENVY;ALPINE ESPORTS;1216;3;2;5;6;7;1;50;1075;152.59;5845;4218;1627;51;151;1185;858;327;11;31;114.36;75.55;904;885;251;1452370;505.24;372.8;147.8;574.03;382.75;69.07;22.21;162;236.94;788.91;236.94;709.44;316.41;533.17;327.58;165.1;1;2
0429de07-8688-4c62-a613-5c4cc37f4a9a;V1 vs NEF-4-2020-08-16.23.26;Mannfield (Night);2020-08-16 23:26:38;win;VERSION1;NEFARIOUS;1735;3;3;7;10;12;2;30;1219;145.19;12210;8539;3671;103;315;2285;1263;1022;15;92;209.7;140.44;1460;1719;243;2656750;831.11;754.07;238.78;985.23;733.82;104.89;36.43;333;503.02;1320.91;503.02;1206.38;617.56;891.3;592.32;340.33;6;0
0429de07-8688-4c62-a613-5c4cc37f4a9a;V1 vs NEF-4-2020-08-16.23.26;Mannfield (Night);2020-08-16 23:26:38;loss;NEFARIOUS;VERSION1;1314;2;1;5;12;10;3;16.67;1232;132.12;12192;8370;3822;98;326;2309;1173;1136;14;98;312.56;174.12;1863;1325;139;2644848;823.18;717.02;263.33;993.31;688.44;121.8;50.9;484;500.54;1302.99;500.54;1104.45;699.08;760.71;641.19;401.63;0;6
c8f9b4ea-c6c6-4f36-a754-85eb0f1f4633;CTM vs 1ST-3-2020-08-16.01.13;Utopia Coliseum (Dusk);2020-08-16 01:13:58;loss;CONTINUUM;THE 1ST GRADERS;902;1;1;6;4;12;3;25;1110;146.42;6446;4682;1764;63;149;1144;807;337;11;30;108.48;105.64;926;1645;296;1470278;473.78;398.56;149.09;610.71;338.57;72.17;15.96;138;324.47;696.98;324.47;744.07;277.37;559.28;313.27;148.9;2;2
c8f9b4ea-c6c6-4f36-a754-85eb0f1f4633;CTM vs 1ST-3-2020-08-16.01.13;Utopia Coliseum (Dusk);2020-08-16 01:13:58;win;THE 1ST GRADERS;CONTINUUM;1214;3;3;3;12;4;1;25;1202;145.97;6420;4287;2133;50;194;1777;1134;643;13;58;142.58;92.97;736;767;188;1547570;410;456.12;153.28;570.05;381.09;68.25;20.77;229;273.33;746.08;273.33;568.54;450.87;397.57;352.37;269.47;2;2
758bdb38-4161-40d4-ac14-3c31768c9856;CW vs HC G1 2020-08-16.13.03;DFH Stadium;2020-08-16 13:03:59;win;HC ESPORTS;CRIMSON WINGS;1206;2;1;6;5;10;1;40;1152;150.2;6545;4195;2350;52;201;1471;765;706;9;55;101.37;95.54;1024;1059;136;1528273;490.31;410.98;148.01;595.05;384.73;69.53;19.44;190;312.25;737.06;312.25;689.81;359.5;530.68;317.26;201.36;3;4
758bdb38-4161-40d4-ac14-3c31768c9856;CW vs HC G1 2020-08-16.13.03;DFH Stadium;2020-08-16 13:03:59;loss;CRIMSON WINGS;HC ESPORTS;849;1;1;2;10;5;2;10;1144;142.06;6582;4485;2097;59;182;1662;992;670;13;56;115.19;119.81;742;1407;306;1484107;525.89;407.21;119.93;606.51;388.45;58.06;25.65;285;282.53;770.5;282.53;647.69;405.34;456.67;356.39;239.97;4;3
38ce3f13-4581-473c-b710-2d701d6d07c8;TFL vs OML G2 2020-08-16.14.37;Urban Central (Dawn);2020-08-16 14:37:51;loss;OMELETTE;TEAM FRONTLINE;921;1;0;5;6;12;2;16.67;1187;142.8;6969;4715;2254;56;185;1264;732;532;10;49;131.49;103.31;949;945;294;1496168;494.26;400.74;141.41;614.79;357.44;64.2;22.61;241;269.56;766.87;269.56;683.85;352.58;506.75;343.18;186.49;3;3
38ce3f13-4581-473c-b710-2d701d6d07c8;TFL vs OML G2 2020-08-16.14.37;Urban Central (Dawn);2020-08-16 14:37:51;win;TEAM FRONTLINE;OMELETTE;1122;2;2;4;12;6;1;16.67;1228;140.22;6866;4874;1992;58;177;1138;510;628;8;56;127.55;88.09;707;986;300;1478816;505.89;407.32;123.28;586.85;366.06;83.58;25.96;279;291.12;745.38;291.12;661.35;375.14;480.85;324.51;231.14;3;3
0c8ece52-cc07-4cc1-9897-5f87af4a9445;PK vs TM G1 2020-08-16.15.54;DFH Stadium;2020-08-16 15:54:39;loss;TEAM METEOR;KNIGHTS;1003;0;0;8;4;10;3;0;1161;144.6;6450;4047;2403;47;207;1486;809;677;9;60;131.89;83.78;1038;649;103;1467001;425.53;404.17;152.56;525.73;401.33;55.18;20.99;219;273.56;708.69;273.56;635.4;346.85;475.78;299.28;207.18;2;6
0c8ece52-cc07-4cc1-9897-5f87af4a9445;PK vs TM G1 2020-08-16.15.54;DFH Stadium;2020-08-16 15:54:39;win;KNIGHTS;TEAM METEOR;1089;3;2;4;10;4;0;30;1195;181.11;6691;4886;1805;65;176;1551;1038;513;14;46;63.93;190.44;889;1494;368;1456722;471.86;347.62;173.75;564.62;373.02;55.59;20.52;200;254.58;738.66;254.58;661.17;332.05;462.13;360.78;170.32;6;2
1da82760-8ef6-4b45-a31c-e9d047efbd34;KCP vs ADP G2 2020-08-15.11.40;DFH Stadium;2020-08-15 11:40:01;loss;ADEPT;KC PIONEERS;897;1;1;3;3;7;3;33.33;1258;142.14;7222;5158;2064;59;179;1689;1113;576;12;47;98.84;84.27;1367;744;84;1483686;485.77;375.69;162.16;596.09;376.68;50.84;22.21;186;365.81;657.81;365.81;695.11;328.51;511.8;343.06;168.78;2;2
1da82760-8ef6-4b45-a31c-e9d047efbd34;KCP vs ADP G2 2020-08-15.11.40;DFH Stadium;2020-08-15 11:40:01;win;KC PIONEERS;ADEPT;1099;3;3;2;7;3;1;42.86;1301;149.31;7374;4756;2618;58;214;2075;1201;874;14;71;148.39;79.97;1166;1042;227;1534948;436.48;418.7;168.25;620.77;353.76;48.91;25.21;241;260.13;763.31;260.13;592.14;431.3;424.48;353.99;244.96;2;2
e6c56fb4-2c0f-4e33-9b81-cf7eda8de015;" 1ST vs CLT G1 2020-08-15.15.36";DFH Stadium (Day);2020-08-15 15:36:07;loss;1ST;CLT;1304;1;1;8;8;12;2;12.5;1148;178.41;8398;5877;2521;68;230;2264;1377;887;15;80;193.42;139.66;989;998;138;2009101;523.88;587.36;207.68;696.27;543.58;79.06;32.79;350;434.97;883.95;434.97;806.52;512.39;586.02;448.21;284.68;3;2
e6c56fb4-2c0f-4e33-9b81-cf7eda8de015;" 1ST vs CLT G1 2020-08-15.15.36";DFH Stadium (Day);2020-08-15 15:36:07;win;CLT;1ST;1360;2;2;5;12;8;1;16.67;1240;155.11;8999;5968;3031;75;268;2578;1569;1009;18;87;138.38;123.74;1435;1512;236;2050524;505.31;600.26;207.63;763.79;489.47;59.93;33.39;288;372.38;940.83;372.38;836.6;476.61;614.94;401.69;296.57;2;3
